DUPLICATES,SEQUENTIAL,MAX_MEMORY,ENV_SHARED_CACHE,REPLICATED,ENV_IS_LOCKING,CACHE_MODE,TEMPORARY,JE_FILE_LEVEL,ENV_BACKGROUND_READ_LIMIT,LOCK_DEADLOCK_DETECT,TXN_SERIALIZABLE_ISOLATION,JE_DURABILITY,ADLER32_CHUNK_SIZE,CHECKPOINTER_BYTES_INTERVAL,LOCK_DEADLOCK_DETECT_DELAY,time
0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,10.473
0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,23.332
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,18.598
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,26.618
0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,10.357
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,23.315
0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,11.099
1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,8.134
1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,7.734
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.398
1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,6.904
1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,5.363
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,26.935
1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,7.828
1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,4.368
0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,26.812
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,18.675
1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,23.217
0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,10.379
0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,18.682
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,4.395
1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,7.791
1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,23.214
0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,26.943
0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,11.639
0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,18.394
1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,7.754
0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,11.847
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.848
0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,11.793
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7.613
1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,5.337
1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,4.844
1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,21.212
1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,6.738
1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,4.332
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.346
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10.951
0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,18.632
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18.736
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.958
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,5.368
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,14.722
1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,7.083
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26.725
0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,18.758
1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,14.889
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.137
1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,6.416
1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,7.215
0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,23.429
0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,10.6
0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,23.207
1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,23.411
0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,11.251
0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,23.278
0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,10.662
0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4.791
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10.455
1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,5.395
0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,26.858
1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7.075
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10.947
0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,10.564
0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,11.713
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,18.574
0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,11.075
0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,7.435
0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,18.601
1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,6.778
0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,10.675
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.931
0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,10.591
1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,7.196
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27.024
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,18.508
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10.936
1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,5.357
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,11.638
0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,11.531
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,11.002
0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,9.899
0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,7.419
1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,6.491
0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,7.411
0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,10.914
0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,10.298
1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,4.387
1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,6.494
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14.977
1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,14.905
1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,6.754
0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,10.439
0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,18.407
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7.795
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18.546
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.405
0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,4.716
0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,11.054
1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,23.321
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,11.143
1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,7.125
0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,11.235
1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,6.853
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7.715
1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,4.386
0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,18.646
0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,9.937
1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,7.785
1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,7.978
0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,10.415
0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,18.736
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,7.667
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15.017
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.299
0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,9.936
1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,6.488
0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,10.653
1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,6.479
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,11.631
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,10.436
0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,10.995
1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,7.15
0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,4.742
1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,21.309
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,18.432
0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,5.208
1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,6.707
0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,7.382
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4.867
0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,27.132
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.872
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,26.898
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.412
0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,5.176
1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,6.711
1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,21.287
1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,7.615
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,18.467
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,27.044
0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,10.285
1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,7.051
0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,10.388
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,4.848
1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,5.379
1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,6.552
0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,7.497
0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,4.731
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.659
1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,7.275
0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,11.679
0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,23.33
1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,6.482
1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,7.656
0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,10.645
1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,23.277
1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,8.177
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4.376
0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,18.569
1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,6.838
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,26.781
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.852
0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,26.998
1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,6.861
1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,7.056
1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,7.604
1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,6.466
1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,7.873
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,18.512
0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,23.439
0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,11.103
1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,6.502
1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,7.067
0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,11.044
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,26.807
0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,7.458
1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,4.384
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,18.7
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.819
1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,6.545
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,4.337
1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,4.404
0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,11.8
0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,11.816
1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,5.389
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14.964
0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,11.615
0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,11.031
1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,4.419
1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,6.794
1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,14.899
1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,7.053
1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,7.687
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14.925
0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,18.649
1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,4.858
0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,11.656
1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,15.036
0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,10.977
1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,14.889
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,18.533
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18.548
1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,6.844
1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,4.823
0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,26.786
0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,4.695
1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,6.629
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,11.783
1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,7.026
1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,6.899
1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,4.361
1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,6.822
1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,14.997
0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,23.082
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,21.301
0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,4.736
1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,7.069
0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,11.133
1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,6.424
0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,11.082
0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,10.936
1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,6.428
0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,26.917
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4.346
1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,5.359
1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,4.814
0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,11.604
1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,6.708
1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,14.962
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18.52
0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,5.173
1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,21.36
1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,21.316
0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,4.753
0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,10.618
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,23.241
1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,7.143
0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,18.783
1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,7.022
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,18.532
0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,18.701
1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,7.088
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10.98
1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,6.442
1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,7.678
1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,5.38
0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,10.424
1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5.385
1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,6.867
0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,10.331
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.043
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11.11
0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,5.217
1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,6.832
1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,8.044
0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,18.645
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,14.935
1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,6.856
1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,4.386
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.034
0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,7.485
0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,10.721
0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,18.452
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.431
0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,4.776
0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,18.691
1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,4.914
0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,10.697
0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,18.55
1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,5.415
1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,4.833
0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,11.52
0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,10.687
0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,9.959
1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,4.381
0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,7.366
1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,7.797
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,11.147
1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,4.381
0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,5.182
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18.685
0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,7.408
1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,5.345
0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,7.368
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,11.048
0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4.807
1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,14.896
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,5.397
1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,7.616
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,26.934
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,26.906
0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,5.159
1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,8.14
0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,10.666
0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,11.748
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.056
1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,5.349
0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,10.402
1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,5.344
0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,10.525
0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,11.785
0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,18.352
0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,18.678
0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,4.685
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,14.96
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.817
1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,7.684
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.886
0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,11.026
0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,4.76
1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,5.36
0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,10.653
1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,21.466
0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,26.666
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.934
1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,5.356
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.933
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,18.566
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,4.408
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15.033
1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,6.443
1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,7.195
0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,11.15
1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,6.544
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.037
1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,21.31
1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,7.073
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,10.389
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,23.327
1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,15.008
0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,10.276
0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,9.887
1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,4.327
0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,10.372
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.632
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.978
1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,7.223
0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,4.771
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,26.981
0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,5.198
1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,21.19
0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,11.712
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,4.399
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,26.71
0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,10.954
1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,6.777
1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,4.365
0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,11.684
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,18.392
0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,18.383
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,10.632
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,6.802
0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,11.668
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,18.384
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,18.666
0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,26.792
0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,11.176
1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,8.046
1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,4.37
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,26.932
0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,5.179
1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,4.349
1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,6.884
1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,7.665
1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,4.321
1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,6.469
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18.501
1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,23.407
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,7.737
1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,14.841
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,14.98
0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,11.019
1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,7.074
1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,6.772
0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,4.707
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,10.924
1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,6.461
0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,18.474
1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,14.851
0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,11.692
0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,11.731
1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,4.372
